equipment_id,equipment_eq_id,equipment_name,department,wo_id,status,material_cost,labor_time,work_performed_by,assigned_to,downtime_hours,completed_datetime,comments,attachments,audit_item,due_date
1062,EQ ID 1062,"Drill Fixture, 1047930, Outswing Stile Hinge-C. Hung Plam",Quality Assurance,631,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:38:50 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",3/18/2023
1063,EQ ID 1063,"36"" Adjustable bar w/6"" Dial Calipers, 4088, QA",Quality Assurance,11209,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Clean
2) Visual
3) Functional",4/15/2025
1063,EQ ID 1063,"36"" Adjustable bar w/6"" Dial Calipers, 4088, QA",Quality Assurance,632,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:39:01 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Clean
2) Visual
3) Functional",3/18/2023
1064,EQ ID 1064,"6"" Digital Caliper, 0082301, QA",Quality Assurance,11210,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Clean
2) Visual
3) Functional",4/15/2025
1064,EQ ID 1064,"6"" Digital Caliper, 0082301, QA",Quality Assurance,11211,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Clean
2) Visual
3) Functional",4/15/2025
1064,EQ ID 1064,"6"" Digital Caliper, 0082301, QA",Quality Assurance,633,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:39:09 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Clean
2) Visual
3) Functional",3/18/2023
1064,EQ ID 1064,"6"" Digital Caliper, 0082301, QA",Quality Assurance,634,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:39:15 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Clean
2) Visual
3) Functional",3/18/2023
1065,EQ ID 1065,"6"" Digital Caliper, 06172539, Carmen",Quality Assurance,11259,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Clean
2) Visual
3) Functional",4/15/2025
1065,EQ ID 1065,"6"" Digital Caliper, 06172539, Carmen",Quality Assurance,635,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:45:48 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Clean
2) Visual
3) Functional",3/18/2023
1066,EQ ID 1066,"6"" Digital Caliper, 0742780, QA, Alex",Quality Assurance,11230,Pending,0.00,0.00,,QA Technician,0.00,,,[],Re-assigned from Larry to Alex,4/15/2025
1066,EQ ID 1066,"6"" Digital Caliper, 0742780, QA, Alex",Quality Assurance,11231,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Clean
2) Visual
3) Functional",4/15/2025
1066,EQ ID 1066,"6"" Digital Caliper, 0742780, QA, Alex",Quality Assurance,636,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:41:55 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],Re-assigned from Larry to Alex,3/18/2023
1066,EQ ID 1066,"6"" Digital Caliper, 0742780, QA, Alex",Quality Assurance,637,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:42:05 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Clean
2) Visual
3) Functional",3/18/2023
1075,EQ ID 1075,"Drill Fixture, 2088007, Stile Hinge-Max Privacy C. Hung (2040/2080)",Quality Assurance,11260,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Inpect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",4/15/2025
1075,EQ ID 1075,"Drill Fixture, 2088007, Stile Hinge-Max Privacy C. Hung (2040/2080)",Quality Assurance,638,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:45:54 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Inpect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",3/18/2023
1089,EQ ID 1089,"Boundary Board, Soap Dispensers, 822",Quality Assurance,6580,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Review Samples 
2) Review labels and stickers

-Replace anything damaged or missing, which may require request from manufacturing.",7/24/2024
1089,EQ ID 1089,"Boundary Board, Soap Dispensers, 822",Quality Assurance,656,Closed and Completed,0.00,0.30,Carmen Yauri,,0.00,7/12/2023,,[],"1) Review Samples 
2) Review labels and stickers

-Replace anything damaged or missing, which may require request from manufacturing.",3/18/2023
1090,EQ ID 1090,"Boundary Board, Assembly, NT Vendor Bezels",Quality Assurance,11236,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Review Samples 
2) Review labels and stickers

-Replace anything damaged or missing, which may require request from manufacturing.",4/15/2025
1090,EQ ID 1090,"Boundary Board, Assembly, NT Vendor Bezels",Quality Assurance,657,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:42:38 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Review Samples 
2) Review labels and stickers

-Replace anything damaged or missing, which may require request from manufacturing.",3/18/2023
1091,EQ ID 1091,"Sample Board, Scratch, All Products",Quality Assurance,11261,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Review samples
2) Review labels and stickers

Replace anything damaged or missing.  Replacements must be requested from BWC",4/15/2025
1091,EQ ID 1091,"Sample Board, Scratch, All Products",Quality Assurance,658,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:46:01 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Review samples
2) Review labels and stickers

Replace anything damaged or missing.  Replacements must be requested from BWC",3/18/2023
1092,EQ ID 1092,"Sample Board, Weld, All Products, QA",Quality Assurance,11237,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Review samples
2) Review labels and stickers

Replace anything damaged or missing. Replacements must be requested from BMC",4/15/2025
1092,EQ ID 1092,"Sample Board, Weld, All Products, QA",Quality Assurance,11238,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Review samples
2) Review labels and stickers

Replace anything damaged or missing.  Replacements must be requested from BWC",4/15/2025
1092,EQ ID 1092,"Sample Board, Weld, All Products, QA",Quality Assurance,11234,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Review samples
2) Review labels and stickers

Replace anything damaged or missing.  Replacements must be requested from BWC",4/15/2025
1092,EQ ID 1092,"Sample Board, Weld, All Products, QA",Quality Assurance,659,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:42:48 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Review samples
2) Review labels and stickers

Replace anything damaged or missing. Replacements must be requested from BMC",3/18/2023
1092,EQ ID 1092,"Sample Board, Weld, All Products, QA",Quality Assurance,661,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:42:25 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Review samples
2) Review labels and stickers

Replace anything damaged or missing.  Replacements must be requested from BWC",3/18/2023
1092,EQ ID 1092,"Sample Board, Weld, All Products, QA",Quality Assurance,660,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:42:55 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Review samples
2) Review labels and stickers

Replace anything damaged or missing.  Replacements must be requested from BWC",3/18/2023
1093,EQ ID 1093,"Sample Board, Burr, All Products",Quality Assurance,11212,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Review samples
2) Review labels and stickers

Replace anything damaged or missing.  Replacements must be requested from BWC",4/15/2025
1093,EQ ID 1093,"Sample Board, Burr, All Products",Quality Assurance,662,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:39:22 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Review samples
2) Review labels and stickers

Replace anything damaged or missing.  Replacements must be requested from BWC",3/18/2023
1094,EQ ID 1094,"Sample Board, Dent, All Products",Quality Assurance,11213,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Review samples
2) Review labels and stickers

Replace anything damaged or missing.  Replacements must be requested from BWC",4/15/2025
1094,EQ ID 1094,"Sample Board, Dent, All Products",Quality Assurance,663,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:39:32 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Review samples
2) Review labels and stickers

Replace anything damaged or missing.  Replacements must be requested from BWC",3/18/2023
1116,EQ ID 1116,"6"" Digimatic Caliper, 06172566, Steve",Quality Assurance,11214,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Cleaning
2) Visual
3) Functional",4/15/2025
1116,EQ ID 1116,"6"" Digimatic Caliper, 06172566, Steve",Quality Assurance,664,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:39:40 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Cleaning
2) Visual
3) Functional",3/18/2023
1117,EQ ID 1117,"12"" Dial Caliper, MM 84, QA",Quality Assurance,11215,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Cleaning
2) Visual
3) Functional",4/15/2025
1117,EQ ID 1117,"12"" Dial Caliper, MM 84, QA",Quality Assurance,665,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:39:47 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Cleaning
2) Visual
3) Functional",3/18/2023
1118,EQ ID 1118,"3"" Machinist Square, 0157, QA",Quality Assurance,11235,Pending,0.00,0.00,,QA Technician,0.00,,,[],1) Verify squareness,4/15/2025
1118,EQ ID 1118,"3"" Machinist Square, 0157, QA",Quality Assurance,666,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:42:32 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],1) Verify squareness,3/18/2023
1119,EQ ID 1119,"4"" Machinist Square, 0158, QA",Quality Assurance,11262,Pending,0.00,0.00,,QA Technician,0.00,,,[],1) Verify squareness,4/15/2025
1119,EQ ID 1119,"4"" Machinist Square, 0158, QA",Quality Assurance,667,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:46:08 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],1) Verify squareness,3/18/2023
1120,EQ ID 1120,"6"" Machinist Square, 0159, QA",Quality Assurance,11239,Pending,0.00,0.00,,QA Technician,0.00,,,[],1) Verify squareness,4/15/2025
1120,EQ ID 1120,"6"" Machinist Square, 0159, QA",Quality Assurance,668,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:43:03 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],1) Verify squareness,3/18/2023
1126,EQ ID 1126,"Drill Fixture, T-1540003, 3"" Stile Leveling Device-1540",Quality Assurance,11263,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) General physical condition
4) Change inspection label",4/15/2025
1126,EQ ID 1126,"Drill Fixture, T-1540003, 3"" Stile Leveling Device-1540",Quality Assurance,671,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:46:18 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) General physical condition
4) Change inspection label",3/18/2023
1128,EQ ID 1128,"Drill Fixture, T-1540004, 4"" Stile Leveling Device-1540",Quality Assurance,11287,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",4/15/2025
1128,EQ ID 1128,"Drill Fixture, T-1540004, 4"" Stile Leveling Device-1540",Quality Assurance,672,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:49:29 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",3/18/2023
1130,EQ ID 1130,"Gage Block Set, 63845, QA",Quality Assurance,11288,Pending,0.00,0.00,,Outside Service,0.00,,,[],Moving from Cornerstone Metrology to Micro Quality Calibration,4/15/2025
1130,EQ ID 1130,"Gage Block Set, 63845, QA",Quality Assurance,673,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:49:37 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],Moving from Cornerstone Metrology to Micro Quality Calibration,3/18/2023
1131,EQ ID 1131,"Pin Gage Set, B002, QA (CMS Recall)",Quality Assurance,11289,Pending,0.00,0.00,,Outside Service,0.00,,,[],See Cornerstone Metrology Service Certificate,4/15/2025
1131,EQ ID 1131,"Pin Gage Set, B002, QA (CMS Recall)",Quality Assurance,674,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:49:44 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],See Cornerstone Metrology Service Certificate,3/18/2023
1132,EQ ID 1132,"Pin Gage Set, B003, QA (CMS Recall)",Quality Assurance,11290,Pending,0.00,0.00,,Outside Service,0.00,,,[],See Cornerstone Metrology Service Certificate,4/15/2025
1132,EQ ID 1132,"Pin Gage Set, B003, QA (CMS Recall)",Quality Assurance,675,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:49:50 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],See Cornerstone Metrology Service Certificate,3/18/2023
1133,EQ ID 1133,"Pin Gage Set, B004, QA (CMS Recall)",Quality Assurance,11264,Pending,0.00,0.00,,Outside Service,0.00,,,[],See Cornerstone Metrology Service Certificate,4/15/2025
1133,EQ ID 1133,"Pin Gage Set, B004, QA (CMS Recall)",Quality Assurance,676,Closed without Action,0.00,0.00,md,,0.00,4/16/2024,Miguel Diaz - 04/15/24  9:46:30 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],See Cornerstone Metrology Service Certificate,3/18/2023
1134,EQ ID 1134,"Digital Force Gage, 3709, QA (CMS Recall)",Quality Assurance,11240,Pending,0.00,0.00,,Outside Service,0.00,,,[],See Cornerstone Metrology Service Certificate,4/15/2025
1134,EQ ID 1134,"Digital Force Gage, 3709, QA (CMS Recall)",Quality Assurance,677,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:43:16 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],See Cornerstone Metrology Service Certificate,3/18/2023
1135,EQ ID 1135,"Parallel Set, 1/2""x7/8""x6"" A & B, QA",Quality Assurance,11265,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Check for dents and damage
2) Check flatness",4/15/2025
1135,EQ ID 1135,"Parallel Set, 1/2""x7/8""x6"" A & B, QA",Quality Assurance,678,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:46:38 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Check for dents and damage
2) Check flatness",3/18/2023
1136,EQ ID 1136,"Parallel Set, 1/2""x1""x6"" A & B, QA",Quality Assurance,11241,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Check for dents and damage
2) Check flatness",4/15/2025
1136,EQ ID 1136,"Parallel Set, 1/2""x1""x6"" A & B, QA",Quality Assurance,679,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:43:27 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Check for dents and damage
2) Check flatness",3/18/2023
1137,EQ ID 1137,"Parallel Set, 1/2""x1-1/8""x6"" A & B, QA",Quality Assurance,11266,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Check for dents and damage
2) Check flatness",4/15/2025
1137,EQ ID 1137,"Parallel Set, 1/2""x1-1/8""x6"" A & B, QA",Quality Assurance,680,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:46:45 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Check for dents and damage
2) Check flatness",3/18/2023
1138,EQ ID 1138,"Parallel Set, 1/2""x1-1/4""x6"" A & B, QA",Quality Assurance,11216,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Check for dents and damage
2) Check flatness",4/15/2025
1138,EQ ID 1138,"Parallel Set, 1/2""x1-1/4""x6"" A & B, QA",Quality Assurance,681,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:39:54 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Check for dents and damage
2) Check flatness",3/18/2023
1139,EQ ID 1139,"Parallel Set, 1/2""x1-3/8""x6"" A & B, QA",Quality Assurance,11217,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Check for dents and damage
2) Check flatness",4/15/2025
1139,EQ ID 1139,"Parallel Set, 1/2""x1-3/8""x6"" A & B, QA",Quality Assurance,682,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:40:00 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Check for dents and damage
2) Check flatness",3/18/2023
1140,EQ ID 1140,"Parallel Set, 1/2""x1-1/2""x6"" A & B, QA",Quality Assurance,11219,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Check for dents and damage
2) Check flatness",4/15/2025
1140,EQ ID 1140,"Parallel Set, 1/2""x1-1/2""x6"" A & B, QA",Quality Assurance,683,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:40:17 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Check for dents and damage
2) Check flatness",3/18/2023
1141,EQ ID 1141,"1"" Micrometer, 80047, QA",Quality Assurance,11220,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Cleaning
2) Visual
3) Functional",4/15/2025
1141,EQ ID 1141,"1"" Micrometer, 80047, QA",Quality Assurance,684,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:40:26 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Cleaning
2) Visual
3) Functional",3/18/2023
1142,EQ ID 1142,"6"" Digimatic Caliper, 06488259, QA",Quality Assurance,11267,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Cleaning
2) Visual
3) Functional",4/15/2025
1142,EQ ID 1142,"6"" Digimatic Caliper, 06488259, QA",Quality Assurance,685,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:46:52 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Cleaning
2) Visual
3) Functional",3/18/2023
1143,EQ ID 1143,"6"" Digital Caliper, 0082354, QA",Quality Assurance,11233,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Cleaning
2) Visual
3) Functional",4/15/2025
1143,EQ ID 1143,"6"" Digital Caliper, 0082354, QA",Quality Assurance,686,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:42:19 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Cleaning
2) Visual
3) Functional",3/18/2023
1149,EQ ID 1149,"Drill Fixture, 1040 Drill Machine R (S), Sample from Machine",Quality Assurance,11268,Pending,0.00,0.00,,QA Technician,0.00,,,[],Measure dimensions as shown.,4/15/2025
1149,EQ ID 1149,"Drill Fixture, 1040 Drill Machine R (S), Sample from Machine",Quality Assurance,687,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:47:00 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],Measure dimensions as shown.,3/18/2023
1150,EQ ID 1150,"Drill Fixture, 1087007, Stile Hinge-C. Hung Phenolic",Quality Assurance,11242,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",4/15/2025
1150,EQ ID 1150,"Drill Fixture, 1087007, Stile Hinge-C. Hung Phenolic",Quality Assurance,688,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:43:35 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",3/18/2023
1151,EQ ID 1151,"Drill Fixture, 2082006, Stile/WP Hinge-Max Privacy OH/FA (2080/2040)",Quality Assurance,11291,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",4/15/2025
1151,EQ ID 1151,"Drill Fixture, 2082006, Stile/WP Hinge-Max Privacy OH/FA (2080/2040)",Quality Assurance,689,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:49:59 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",3/18/2023
1152,EQ ID 1152,"8"" Digital Caliper, 0171370, M.E. Matt Guner",Quality Assurance,11292,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Cleaning
2) Visual
3) Functional",4/15/2025
1152,EQ ID 1152,"8"" Digital Caliper, 0171370, M.E. Matt Guner",Quality Assurance,690,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:50:07 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Cleaning
2) Visual
3) Functional",3/18/2023
1153,EQ ID 1153,"1"" Micrometer, 7115132, Machine Shop",Quality Assurance,11293,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Cleaning
2) Visual
3) Functional",4/15/2025
1153,EQ ID 1153,"1"" Micrometer, 7115132, Machine Shop",Quality Assurance,691,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:50:17 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Cleaning
2) Visual
3) Functional",3/18/2023
1154,EQ ID 1154,"Parallel Set, 1/2""x1-5/8""x6"" A & B, QA",Quality Assurance,11294,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Check for dents and damage
2) Check flatness",4/15/2025
1154,EQ ID 1154,"Parallel Set, 1/2""x1-5/8""x6"" A & B, QA",Quality Assurance,692,Closed without Action,-1.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:50:25 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Check for dents and damage
2) Check flatness",3/18/2023
1155,EQ ID 1155,"Parallel Set, 1/2""x1-3/4""x6"" A & B, QA",Quality Assurance,11243,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Check for dents and damage
2) Check flatness",4/15/2025
1155,EQ ID 1155,"Parallel Set, 1/2""x1-3/4""x6"" A & B, QA",Quality Assurance,693,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:43:41 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Check for dents and damage
2) Check flatness",3/18/2023
1156,EQ ID 1156,"Pin Gage Set, B001, QA",Quality Assurance,11269,Pending,0.00,0.00,,Outside Service,0.00,,,[],Moving from Cornerstone Metrology Service to Micro Quality calibration,4/15/2025
1156,EQ ID 1156,"Pin Gage Set, B001, QA",Quality Assurance,694,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:47:09 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],Moving from Cornerstone Metrology Service to Micro Quality calibration,3/18/2023
1157,EQ ID 1157,"Pin Gage Set, 15447, QA",Quality Assurance,11244,Pending,0.00,0.00,,Outside Service,0.00,,,[],Micro Quality calibration,4/15/2025
1157,EQ ID 1157,"Pin Gage Set, 15447, QA",Quality Assurance,695,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:43:47 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],Micro Quality calibration,3/18/2023
1158,EQ ID 1158,"Drill Fixture, T-1542003-1, Drill Jig (Stile)",Quality Assurance,11270,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",4/15/2025
1158,EQ ID 1158,"Drill Fixture, T-1542003-1, Drill Jig (Stile)",Quality Assurance,696,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:47:20 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",3/18/2023
1161,EQ ID 1161,"Drill Fixture, 1040 Drill Machine L (S), Sample from Machine",Quality Assurance,11221,Pending,0.00,0.00,,QA Technician,0.00,,,[],Measure dimensions as shown.,4/15/2025
1161,EQ ID 1161,"Drill Fixture, 1040 Drill Machine L (S), Sample from Machine",Quality Assurance,698,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:40:35 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],Measure dimensions as shown.,3/18/2023
1164,EQ ID 1164,"Drill Fixture, 1080622, Door Hinge-Phenolic",Quality Assurance,11222,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",4/15/2025
1164,EQ ID 1164,"Drill Fixture, 1080622, Door Hinge-Phenolic",Quality Assurance,699,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:40:48 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",3/18/2023
1168,EQ ID 1168,"Drill Fixture, 1040632, Outswing Door Latch-Plam",Quality Assurance,11271,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",4/15/2025
1168,EQ ID 1168,"Drill Fixture, 1040632, Outswing Door Latch-Plam",Quality Assurance,703,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:47:27 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",3/18/2023
1187,EQ ID 1187,"Drill Fixture, 2080622, Inswing Door Latch-Max Privacy (2040/2080)",Quality Assurance,11295,Pending,0.00,0.00,,QA Technician,0.00,,,[],"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",4/15/2025
1187,EQ ID 1187,"Drill Fixture, 2080622, Inswing Door Latch-Max Privacy (2040/2080)",Quality Assurance,709,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:50:37 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[],"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",3/18/2023
