equipment_id,equipment_eq_id,equipment_name,department,wo_id,status,material_cost,labor_time,work_performed_by,assigned_to,downtime_hours,completed_datetime,comments,attachments,audit_item,due_date
1449,EQ ID 1449,Umbrellas 2nd floor Patio,Maintenance,9281,Closed and Completed,0.00,0.00,ramon,,0.00,1/9/2024,Miguel Diaz - 01/09/24  8:32:02 AM: gate is closing properly,[],Clean the tops of the umbrellas every two weeks .,1/8/2024
1449,EQ ID 1449,Umbrellas 2nd floor Patio,Maintenance,9554,Closed and Completed,0.00,0.30,md,,0.00,2/6/2024,Miguel Diaz - 02/06/24 11:19:16 AM: rain cleaned the umbreallas,[],Clean the tops of the umbrellas every two weeks .,2/6/2024
1449,EQ ID 1449,Umbrellas 2nd floor Patio,Maintenance,9577,Closed and Completed,0.00,0.00,md,,0.00,2/6/2024,Miguel Diaz - 02/06/24 11:19:47 AM: rain cleaned the umbreallas,[],Clean the tops of the umbrellas every two weeks .,2/9/2024
1449,EQ ID 1449,Umbrellas 2nd floor Patio,Maintenance,10244,Closed without Action,0.00,0.00,md,,0.00,2/16/2024,Miguel Diaz - 02/16/24  9:07:50 AM: acco to do this service,[],Clean the tops of the umbrellas every two weeks .,3/6/2024
1449,EQ ID 1449,Umbrellas 2nd floor Patio,Maintenance,10415,Closed and Completed,0.00,0.00,maint,,0.00,3/18/2024,Miguel Diaz - 03/18/24  9:34:34 AM: backflow was replaced and serviced since it was stolen,[],Clean the tops of the umbrellas every two weeks .,3/16/2024
1449,EQ ID 1449,Umbrellas 2nd floor Patio,Maintenance,10242,Closed without Action,0.00,0.00,maint,,0.00,3/18/2024,Miguel Diaz - 03/18/24  9:34:06 AM: backflow was replaced and serviced since it was stolen,[],Clean the tops of the umbrellas every two weeks .,3/6/2024
1449,EQ ID 1449,Umbrellas 2nd floor Patio,Maintenance,10746,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:35:30 AM: rained cleaned them,[],Clean the tops of the umbrellas every two weeks .,4/18/2024
1449,EQ ID 1449,Umbrellas 2nd floor Patio,Maintenance,10748,Closed without Action,0.00,0.00,md,,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:35:39 AM: rained cleaned them,[],Clean the tops of the umbrellas every two weeks .,4/18/2024
5185,EQ ID 5185,Rear yard lot,Maintenance,5375,Closed and Completed,0.00,0.30,Max,,0.00,5/31/2023,Maksim Bushka - 05/31/23 10:08:36 AM: Swept all areas,[],Sweep and broom rear driveway and shipping yard free of debris .,6/1/2023
5185,EQ ID 5185,Rear yard lot,Maintenance,5374,Closed and Completed,0.00,8.00,MD,,0.00,4/2/2024,Miguel Diaz - 04/02/24  9:36:08 AM: this is just a reminder it was done,[],Get rear (shipping yard) pressure washed by Outside company twice a year in September  and January .,3/22/2024
2133,EQ ID 2133,Fire Alarm Panel,Maintenance,6972,Closed and Completed,0.00,1.00,Max & Gabriel,,0.00,8/7/2025,,[],Need to get a loaner smoke detector from the cabinet in maintenance department use the loaner to swap out the smoke detector in-front of each elevator floor/Door  in the parking structure you will need a 8 ft ladder and a flat screw driver go to first floor parking structure look up remove the smoke detector and check the address of the alarm and put that on the loaner and place  the loaner it in there so we get no alarms then go clean the one you removed  in the shop then continue and do the rest for floor 2 smoke detector  and floor 3 smoke detector .When all is done check the fire panel that no alarms are present .,8/23/2025
1926,EQ ID 1926,Exit Doors,Maintenance,996,Closed and Completed,0.00,0.50,Primo,,0.00,8/24/2022,Miguel Diaz - 09/07/22  7:16:43 AM: Primo sprayed all doors and wiped them free of residue,[],"Check All Exit Doors Hinges - Level 1
-Clean
-Use WD-40 
-Repair if needed.",9/18/2022
1926,EQ ID 1926,Exit Doors,Maintenance,2810,Closed and Completed,0.00,0.30,Max,,0.00,4/4/2023,Maksim Bushka - 04/04/23  9:40:48 AM: Checked and lubed.,[],"Check All Exit Doors Hinges - Level 1
-Clean
-Use WD-40 
-Repair if needed.",4/13/2023
1926,EQ ID 1926,Exit Doors,Maintenance,5135,Closed and Completed,0.00,0.00,mAX,,0.00,10/6/2023,,[],"Check All Exit Doors Hinges - Level 1
-Clean
-Use WD-40 
-Repair if needed.",10/4/2023
1926,EQ ID 1926,Exit Doors,Maintenance,7496,Closed and Completed,0.00,1.00,Max,,0.00,4/8/2024,,[],"Check All Exit Doors Hinges - Level 1
-Clean
-Use WD-40 
-Repair if needed.",4/6/2024
1926,EQ ID 1926,Exit Doors,Maintenance,10994,Closed and Completed,0.00,1.00,Max,,0.00,10/16/2024,,[],"Check All Exit Doors Hinges - Level 1
-Clean
-Use WD-40 
-Repair if needed.",10/8/2024
1926,EQ ID 1926,Exit Doors,Maintenance,13421,Closed and Completed,0.00,0.00,Max,,0.00,4/18/2025,Maksim Bushka - 04/23/25  7:16:55 PM: Replaced all 3 filters.,[],"Check All Exit Doors Hinges - Level 1
-Clean
-Use WD-40 
-Repair if needed.",4/16/2025
1926,EQ ID 1926,Exit Doors,Maintenance,15484,Closed and Completed,0.00,0.30,Max,,0.00,10/21/2025,,[],"Check All Exit Doors Hinges - Level 1
-Clean
-Use WD-40 
-Repair if needed.",10/23/2025
1926,EQ ID 1926,Exit Doors,Maintenance,17394,Closed and Completed,0.00,1.00,Max,,0.00,4/21/2026,"Maksim Bushka - 04/21/26  7:01:23 PM: Scheduled Date: 04/21/2026
Parts Needed: NO
Parts Ordered: NO
Expected Delivery Date: N/A
General Notes Checked up and cleaned",[],"Check All Exit Doors Hinges - Level 1
-Clean
-Use WD-40 
-Repair if needed.",4/21/2026
1927,EQ ID 1927,Exit Doors Level 2,Maintenance,997,Closed and Completed,0.00,0.30,Primo,,0.00,8/24/2022,Miguel Diaz - 09/07/22  7:17:00 AM: Primo sprayed all doors and wiped them free of residue,[],"Check all exit Doors hinges - Level 2
-Clean Hinges
-Use WD40
-Repair if needed",9/18/2022
1927,EQ ID 1927,Exit Doors Level 2,Maintenance,2811,Closed and Completed,0.00,0.30,Max,,0.00,4/4/2023,Maksim Bushka - 04/04/23  9:52:35 AM: Checked up the doors and lube.,[],"Check all exit Doors hinges - Level 2
-Clean Hinges
-Use WD40
-Repair if needed",4/13/2023
1927,EQ ID 1927,Exit Doors Level 2,Maintenance,5136,Closed and Completed,0.00,0.00,mAX,,0.00,10/6/2023,,[],"Check all exit Doors hinges - Level 2
-Clean Hinges
-Use WD40
-Repair if needed",10/4/2023
1927,EQ ID 1927,Exit Doors Level 2,Maintenance,7495,Closed and Completed,0.00,1.00,Max,,0.00,4/8/2024,,[],"Check all exit Doors hinges - Level 2
-Clean Hinges
-Use WD40
-Repair if needed",4/6/2024
1927,EQ ID 1927,Exit Doors Level 2,Maintenance,10995,Closed and Completed,0.00,1.00,Max,,0.00,10/16/2024,,[],"Check all exit Doors hinges - Level 2
-Clean Hinges
-Use WD40
-Repair if needed",10/8/2024
1927,EQ ID 1927,Exit Doors Level 2,Maintenance,13420,Closed and Completed,0.00,1.00,Max,,0.00,4/23/2025,Maksim Bushka - 04/23/25  7:15:57 PM: Replaced all 3 filters.,[],"Check all exit Doors hinges - Level 2
-Clean Hinges
-Use WD40
-Repair if needed",4/16/2025
1927,EQ ID 1927,Exit Doors Level 2,Maintenance,15482,Closed and Completed,0.00,0.30,Max,,0.00,10/21/2025,,[],"Check all exit Doors hinges - Level 2
-Clean Hinges
-Use WD40
-Repair if needed",10/23/2025
1927,EQ ID 1927,Exit Doors Level 2,Maintenance,17393,Closed and Completed,0.00,1.00,Max,,0.00,4/21/2026,"Maksim Bushka - 04/21/26  7:00:04 PM: Scheduled Date: 04/21/2026
Parts Needed: NO
Parts Ordered: NO
Expected Delivery Date: N/A
General Notes Cleaned up",[],"Check all exit Doors hinges - Level 2
-Clean Hinges
-Use WD40
-Repair if needed",4/21/2026
1943,EQ ID 1943,Door alarm trasmitter,Maintenance,999,Closed without Action,0.00,0.00,Max,,0.00,3/20/2025,,[],"Replace batteries for a total of 12  transmitters located first and second floor . 
First Floor -QTY 4
Second Floor -QTY 8",3/18/2025
1976,EQ ID 1976,Toilets all floors,Maintenance,1007,Closed and Completed,0.00,0.00,md,,0.00,8/29/2022,Miguel Diaz - 08/29/22  1:18:53 PM: when any toilet needs battery replaced we replace it we currently have al working toilets with a pass of the hand,[],Replace all 9 volt batteries  on all toilets Men and Women's both floors and single restrooms,9/18/2022
1976,EQ ID 1976,Toilets all floors,Maintenance,2844,Closed and Completed,0.00,0.00,.,,0.00,4/17/2023,Miguel Diaz - 04/17/23  7:00:08 AM: Batteries are getting replaced as its needed,[],Replace all 9 volt batteries  on all toilets Men and Women's both floors and single restrooms,4/13/2023
1976,EQ ID 1976,Toilets all floors,Maintenance,5338,Closed without Action,0.00,0.00,md,,0.00,10/10/2023,Miguel Diaz - 10/10/23  8:27:42 AM: replace them as they go bad,[],Replace all 9 volt batteries  on all toilets Men and Women's both floors and single restrooms,10/17/2023
1976,EQ ID 1976,Toilets all floors,Maintenance,7566,Closed and Completed,0.00,0.00,Max,,0.00,4/9/2024,,[],Replace all 9 volt batteries  on all toilets Men and Women's both floors and single restrooms,4/10/2024
1976,EQ ID 1976,Toilets all floors,Maintenance,11046,Closed and Completed,0.00,0.30,Max,,0.00,10/14/2024,,[],Replace all 9 volt batteries  on all toilets Men and Women's both floors and single restrooms,10/9/2024
1976,EQ ID 1976,Toilets all floors,Maintenance,13400,Closed without Action,0.00,0.00,Max,,0.00,4/14/2025,,[],Replace all 9 volt batteries  on all toilets Men and Women's both floors and single restrooms,4/14/2025
1976,EQ ID 1976,Toilets all floors,Maintenance,15370,Closed and Completed,0.00,0.00,Max,,0.00,10/1/2025,,[],Replace all 9 volt batteries  on all toilets Men and Women's both floors and single restrooms,10/14/2025
1976,EQ ID 1976,Toilets all floors,Maintenance,17185,Closed and Completed,60.00,1.00,Max,,0.00,4/8/2026,"Maksim Bushka - 04/09/26 12:56:21 PM: Scheduled Date: 04/07/2009
Parts Needed: NO
Parts Ordered: NO
Expected Delivery Date: N/A
General Notes: Replaced batteries.",[],Replace all 9 volt batteries  on all toilets Men and Women's both floors and single restrooms,4/7/2026
1986,EQ ID 1986,Electrical switch gear and sub panels,Maintenance,1008,Closed and Completed,0.00,1.00,Max,,0.00,6/23/2025,,[],Infra Red Study Electrical Systems Analysis,3/18/2025
7,EQ ID 7,"Truck, Pick-Up",Maintenance,3,Closed and Completed,0.00,0.25,Nick M,,0.00,6/17/2022,Nicholas Martinez - 06/17/22 12:17:30 PM: Odometer checked and currently shows 44527,[],Log odometer readings quarterly,6/18/2022
7,EQ ID 7,"Truck, Pick-Up",Maintenance,2,Closed and Completed,0.00,0.00,md,,0.00,7/12/2022,Miguel Diaz - 07/12/22  9:17:34 AM: car is good for oil and radiator fluid it does need to be washed its in bad shape,[],"(1) Check Air in Tires
(2) Check Battery Water Level
(3) Check Belts and Hoses
(4) Check Oil and Coolant",7/18/2022
7,EQ ID 7,"Truck, Pick-Up",Maintenance,2579,Closed without Action,0.00,0.00,md,,0.00,1/2/2023,Miguel Diaz - 01/12/23  1:13:00 PM: found none changing,[],Log odometer readings quarterly,1/13/2023
7,EQ ID 7,"Truck, Pick-Up",Maintenance,2578,Closed and Completed,0.00,0.00,md,,0.00,1/23/2023,,[],"(1) Check Air in Tires
(2) Check Battery Water Level
(3) Check Belts and Hoses
(4) Check Oil and Coolant",2/13/2023
7,EQ ID 7,"Truck, Pick-Up",Maintenance,3937,Closed and Completed,0.00,2.00,mike,,0.00,3/31/2023,Miguel Diaz - 03/31/23  8:53:59 AM: 044699,[],Log odometer readings quarterly,4/12/2023
7,EQ ID 7,"Truck, Pick-Up",Maintenance,4096,Closed and Completed,0.00,1.00,Priom & Max,,0.00,5/30/2023,Maksim Bushka - 05/30/23  1:28:31 PM: Checked up all fluids and washed up the car,[],"(1) Check Air in Tires
(2) Check Battery Water Level
(3) Check Belts and Hoses
(4) Check Oil and Coolant",5/23/2023
7,EQ ID 7,"Truck, Pick-Up",Maintenance,5092,Closed and Completed,0.00,0.25,PU,,0.00,6/27/2023,"Primo Uy - 06/27/23 11:31:31 AM: Warm up the truck/pick up. ODO Reading: 44,717.",[],Log odometer readings quarterly,6/30/2023
7,EQ ID 7,"Truck, Pick-Up",Maintenance,5815,Closed and Completed,0.00,0.60,primo max,,0.00,9/29/2023,"Miguel Diaz - 10/10/23  8:28:39 AM: (1) Check Air in Tires
(2) Check Battery Water Level
(3) Check Belts and Hoses
(4) Check Oil and Coolant",[],"(1) Check Air in Tires
(2) Check Battery Water Level
(3) Check Belts and Hoses
(4) Check Oil and Coolant",9/30/2023
7,EQ ID 7,"Truck, Pick-Up",Maintenance,6239,Closed without Action,0.00,0.00,md,,0.00,10/10/2023,Miguel Diaz - 10/10/23  8:28:03 AM: replace them as they go bad,[],Log odometer readings quarterly,9/27/2023
7,EQ ID 7,"Truck, Pick-Up",Maintenance,7567,Closed without Action,0.00,0.00,md,,0.00,1/17/2024,Miguel Diaz - 01/17/24 11:18:55 AM: done,[],Log odometer readings quarterly,1/10/2024
7,EQ ID 7,"Truck, Pick-Up",Maintenance,7568,Closed and Completed,0.00,1.00,Max,,0.00,2/16/2024,,[],"(1) Check Air in Tires
(2) Check Battery Water Level
(3) Check Belts and Hoses
(4) Check Oil and Coolant",2/10/2024
7,EQ ID 7,"Truck, Pick-Up",Maintenance,10009,Closed without Action,0.00,0.00,,,0.00,4/23/2024,Miguel Diaz - 04/23/24 11:53:55 AM: replaced bit,[],Log odometer readings quarterly,4/17/2024
7,EQ ID 7,"Truck, Pick-Up",Maintenance,10431,Closed and Completed,0.00,0.30,Max,,0.00,6/17/2024,,[],"(1) Check Air in Tires
(2) Check Battery Water Level
(3) Check Belts and Hoses
(4) Check Oil and Coolant",6/16/2024
7,EQ ID 7,"Truck, Pick-Up",Maintenance,11420,Closed without Action,0.00,0.00,md,,0.00,7/20/2024,Miguel Diaz - 07/20/24 12:18:26 PM: we do not do this we dont have a means of tieing off safely,[],Log odometer readings quarterly,7/23/2024
7,EQ ID 7,"Truck, Pick-Up",Maintenance,12135,Closed and Completed,0.00,1.00,Max,,0.00,10/17/2024,,[],"(1) Check Air in Tires
(2) Check Battery Water Level
(3) Check Belts and Hoses
(4) Check Oil and Coolant",10/17/2024
7,EQ ID 7,"Truck, Pick-Up",Maintenance,13468,Closed and Completed,0.00,1.00,Max,,0.00,2/20/2025,,[],"(1) Check Air in Tires
(2) Check Battery Water Level
(3) Check Belts and Hoses
(4) Check Oil and Coolant",2/18/2025
7,EQ ID 7,"Truck, Pick-Up",Maintenance,14789,Closed and Completed,0.00,0.30,Max,,0.00,6/25/2025,,[],"(1) Check Air in Tires
(2) Check Battery Water Level
(3) Check Belts and Hoses
(4) Check Oil and Coolant",6/21/2025
7,EQ ID 7,"Truck, Pick-Up",Maintenance,16226,Closed and Completed,0.00,0.30,Max,,0.00,10/23/2025,,[],"(1) Check Air in Tires
(2) Check Battery Water Level
(3) Check Belts and Hoses
(4) Check Oil and Coolant",10/25/2025
7,EQ ID 7,"Truck, Pick-Up",Maintenance,17481,Closed and Completed,0.00,0.30,Max,,0.00,3/5/2026,"Maksim Bushka - 03/13/26  2:23:25 PM: Scheduled Date: 02/27/2026
Parts Needed: NO
Parts Ordered: NO
Expected Delivery Date: N/A
General Notes: checked up ok",[],"(1) Check Air in Tires
(2) Check Battery Water Level
(3) Check Belts and Hoses
(4) Check Oil and Coolant",2/27/2026
7,EQ ID 7,"Truck, Pick-Up",Maintenance,18752,Closed and Completed,0.00,0.80,PU,,0.00,7/13/2026,,[],"(1) Check Air in Tires
(2) Check Battery Water Level
(3) Check Belts and Hoses
(4) Check Oil and Coolant",7/13/2026
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,4,Closed and Completed,0.00,1.00,Mike Bart,,0.00,4/27/2022,Miguel Diaz - 04/27/22 10:05:53 AM: Found battery corrosion on the right side of the  batteries cleaned all post sprayed them with  oil and refilled battery cells .,[],Check the battery water level and fill if needed .,5/18/2022
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,5,Closed and Completed,0.00,0.30,md,,0.00,9/7/2022,Miguel Diaz - 09/07/22  7:11:43 AM: checked unit cords tires and battery had to add water to all battery cells and spray battery connector,[],"(1) Check Electrical Cords;
(2) Check Tires;
(3) Check Batteries;
(4) Check Safety Devices;
(5) Check Hydraulic Fluid Level & Hoses",9/18/2022
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,2580,Closed and Completed,0.00,1.00,Max,,0.00,12/6/2022,Maksim Bushka - 12/06/22  8:31:34 AM: Check up the water level and added water as needed,[],Check the battery water level and fill if needed .,12/13/2022
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,3458,Closed and Completed,0.00,0.20,Primo & Max,,0.00,2/6/2023,Maksim Bushka - 02/06/23 10:47:28 AM: Added distilled water as needed.,[],Check the battery water level and fill if needed .,2/6/2023
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,4258,Closed and Completed,0.00,0.30,Max,,0.00,3/31/2023,Maksim Bushka - 03/31/23  1:43:58 PM: Checked up the battery water level.,[],Check the battery water level and fill if needed .,4/6/2023
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,2581,Closed and Completed,0.00,0.30,Max,,0.00,3/31/2023,Maksim Bushka - 03/31/23  3:00:09 PM: Checked all fluids ok,[],"(1) Check Electrical Cords;
(2) Check Tires;
(3) Check Batteries;
(4) Check Safety Devices;
(5) Check Hydraulic Fluid Level & Hoses",4/13/2023
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,5093,Closed and Completed,0.00,0.30,Max,,0.00,5/31/2023,Maksim Bushka - 05/31/23 10:06:47 AM: Checked up the water level on batteries added as need.,[],Check the battery water level and fill if needed .,5/31/2023
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,5833,Closed and Completed,0.00,1.00,Max,,0.00,7/31/2023,Maksim Bushka - 07/31/23 11:17:42 AM: Added water as needed.,[],Check the battery water level and fill if needed .,7/31/2023
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,6659,Closed and Completed,0.00,0.00,Max,,0.00,10/2/2023,,[],Check the battery water level and fill if needed .,9/30/2023
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,5098,Closed and Completed,0.00,0.00,Max,,0.00,10/2/2023,,[],"(1) Check Electrical Cords;
(2) Check Tires;
(3) Check Batteries;
(4) Check Safety Devices;
(5) Check Hydraulic Fluid Level & Hoses",9/30/2023
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,7434,Closed and Completed,0.00,0.30,mAX,,0.00,11/29/2023,,[],Check the battery water level and fill if needed .,12/2/2023
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,8186,Closed and Completed,0.00,0.30,Max,,0.00,1/31/2024,,[],Check the battery water level and fill if needed .,1/30/2024
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,10183,Closed and Completed,0.00,0.00,Max,,0.00,4/1/2024,Maksim Bushka - 04/01/24  2:45:33 PM: Replaced 4 rollers on a drywall cart.,[],Check the battery water level and fill if needed .,3/31/2024
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,7435,Closed and Completed,0.00,1.00,Max,,0.00,4/1/2024,,[],"(1) Check Electrical Cords;
(2) Check Tires;
(3) Check Batteries;
(4) Check Safety Devices;
(5) Check Hydraulic Fluid Level & Hoses",4/2/2024
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,10880,Closed and Completed,0.00,0.30,Max,,0.00,6/3/2024,,[],Check the battery water level and fill if needed .,6/1/2024
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,11934,Closed and Completed,0.00,0.00,Max,,0.00,8/2/2024,,[],Check the battery water level and fill if needed .,8/3/2024
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,12644,Closed and Completed,0.00,0.50,max mike,,0.00,10/11/2024,Miguel Diaz - 10/12/24 12:05:30 PM: checked and refilled all batteries,[],Check the battery water level and fill if needed .,10/5/2024
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,10924,Closed and Completed,0.00,1.00,Max,,0.00,10/11/2024,,[],"(1) Check Electrical Cords;
(2) Check Tires;
(3) Check Batteries;
(4) Check Safety Devices;
(5) Check Hydraulic Fluid Level & Hoses",10/3/2024
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,13377,Closed and Completed,0.00,1.00,Max,,0.00,11/28/2024,,[],Check the battery water level and fill if needed .,12/12/2024
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,13945,Closed and Completed,0.00,0.30,Max,,0.00,2/7/2025,,[],Check the battery water level and fill if needed .,2/2/2025
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,14610,Closed and Completed,0.00,0.30,Max,,0.00,4/10/2025,Maksim Bushka - 04/10/25  2:09:33 PM: The service was performed,[],Check the battery water level and fill if needed .,4/7/2025
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,13392,Closed and Completed,0.00,0.30,Max,,0.00,4/10/2025,Maksim Bushka - 04/10/25  2:10:08 PM: The service was performed,[],"(1) Check Electrical Cords;
(2) Check Tires;
(3) Check Batteries;
(4) Check Safety Devices;
(5) Check Hydraulic Fluid Level & Hoses",4/14/2025
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,15349,Closed and Completed,0.00,0.30,Max,,0.00,6/3/2025,,[],Check the battery water level and fill if needed .,6/10/2025
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,16061,Closed and Completed,0.00,0.20,Max,,0.00,8/4/2025,,[],Check the battery water level and fill if needed .,8/11/2025
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,16582,Closed and Completed,0.00,0.30,Max,,0.00,10/7/2025,,[],Check the battery water level and fill if needed .,10/5/2025
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,15350,Closed and Completed,0.00,0.30,Max,,0.00,10/7/2025,,[],"(1) Check Electrical Cords;
(2) Check Tires;
(3) Check Batteries;
(4) Check Safety Devices;
(5) Check Hydraulic Fluid Level & Hoses",10/10/2025
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,17181,Closed and Completed,0.00,0.30,Max,,0.00,12/2/2025,,[],Check the battery water level and fill if needed .,12/7/2025
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,17819,Closed and Completed,0.00,0.50,Max,,0.00,1/23/2026,,[],Check the battery water level and fill if needed .,2/2/2026
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,17182,Closed and Completed,0.00,0.30,Max,,0.00,4/8/2026,"Maksim Bushka - 04/09/26 12:57:49 PM: Scheduled Date: 04/07/2026
Parts Needed: NO
Parts Ordered: NO
Expected Delivery Date: N/A
General Notes: Inspected the lift",[],"(1) Check Electrical Cords;
(2) Check Tires;
(3) Check Batteries;
(4) Check Safety Devices;
(5) Check Hydraulic Fluid Level & Hoses",4/7/2026
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,18408,Closed and Completed,0.00,0.20,Max,,0.00,4/9/2026,"Maksim Bushka - 04/09/26 12:59:03 PM: Scheduled Date: 04/09/2026
Parts Needed: NO
Parts Ordered: NO
Expected Delivery Date: N/A
General Notes: Checked up ok",[],Check the battery water level and fill if needed .,4/9/2026
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,19048,Closed and Completed,0.00,0.30,Max,,0.00,6/10/2026,"Maksim Bushka - 06/10/26  3:24:57 PM: Scheduled Date: 06/09/2026
Parts Needed: NO
Parts Ordered: NO
Expected Delivery Date: N/A
General Notes: Filled up ok",[],Check the battery water level and fill if needed .,6/9/2026
11,EQ ID 11,Platform Lift (Hunterlift),Maintenance,19805,Closed and Completed,0.00,0.50,Shinobi,,0.00,8/12/2026,,[],Check the battery water level and fill if needed .,8/10/2026
1452,EQ ID 1452,GMC Flat bed truck,Maintenance,888,Closed and Completed,0.00,0.25,Nick M,,0.00,6/17/2022,Nicholas Martinez - 06/17/22 12:22:14 PM: Odometer checked and currently showing 15254.,[],Log odometer readings quarterly,6/18/2022
1452,EQ ID 1452,GMC Flat bed truck,Maintenance,2867,Closed without Action,0.00,0.00,md,,0.00,12/29/2022,,[],Log odometer readings quarterly,1/13/2023
1452,EQ ID 1452,GMC Flat bed truck,Maintenance,3768,Closed and Completed,0.00,15.00,Max,,0.00,4/3/2023,"Maksim Bushka - 04/03/23  8:49:50 AM: Odometer reading as of today 15,257 miles.",[],Log odometer readings quarterly,3/29/2023
1452,EQ ID 1452,GMC Flat bed truck,Maintenance,5114,Closed without Action,0.00,0.00,,,0.00,7/17/2023,,[],Log odometer readings quarterly,7/3/2023
1452,EQ ID 1452,GMC Flat bed truck,Maintenance,6456,Closed and Completed,0.00,0.20,PU&Max,,0.00,10/18/2023,Primo Uy - 10/31/23 10:19:04 AM: ODO: 15348 & Warm Up.,[],Log odometer readings quarterly,10/18/2023
1452,EQ ID 1452,GMC Flat bed truck,Maintenance,7858,Closed and Completed,0.00,0.17,Max and PU,,0.00,1/31/2024,Primo Uy - 01/31/24  2:05:52 PM: 15351,[],Log odometer readings quarterly,1/31/2024
1452,EQ ID 1452,GMC Flat bed truck,Maintenance,10186,Closed without Action,0.00,0.00,md,,0.00,4/23/2024,Miguel Diaz - 04/23/24 11:53:48 AM: replaced bit,[],Log odometer readings quarterly,4/30/2024
1452,EQ ID 1452,GMC Flat bed truck,Maintenance,11419,Closed without Action,0.00,0.00,md,,0.00,7/20/2024,Miguel Diaz - 07/20/24 12:18:35 PM: we do not do this we dont have a means of tieing off safely,[],Log odometer readings quarterly,7/23/2024
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,20231,Pending,0.00,0.00,,Mechanic,0.00,,,[],Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,9/3/2026
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,991,Closed and Completed,0.00,1.00,mike diaz Bart Lea,,0.00,4/12/2022,Miguel Diaz - 04/12/22  9:05:15 AM: Checked all doors fix several,[],Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,4/18/2022
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,2857,Closed and Completed,0.00,1.00,max,,0.00,11/14/2022,Maksim Bushka - 11/14/22 12:42:25 PM: Checked up all cabinets doors. fixed couple of doors.,[],Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,11/13/2022
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,3251,Closed and Completed,0.00,2.00,Max,,0.00,11/24/2022,Maksim Bushka - 12/06/22  8:27:35 AM: Check up all cabinets doors and adjusted as needed,[],Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,12/14/2022
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,3456,Closed and Completed,0.00,1.00,Max,,0.00,12/1/2022,Maksim Bushka - 12/19/22  9:18:12 AM: checked up all cabinets doors and adjusted as needed.,[],Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,1/6/2023
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,3681,Closed and Completed,0.00,0.30,Primo & Max,,0.00,1/13/2023,Maksim Bushka - 01/13/23 10:35:58 AM: Did PM,[],Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,1/19/2023
